UID,iso3,Admin2,Province_State,Lat,Long_,Population
56604,NGA,NUL,Anambra,6.2209,6.937,5527809
56605,NGA,NUL,Bauchi,10.7761,9.9992,6537314
56606,NGA,NUL,Bayelsa,4.7719,6.0699,2277961
56607,NGA,NUL,Benue,7.3369,8.7404,5741815
56608,NGA,NUL,Borno,11.8846,13.152,5860183
56609,NGA,NUL,Cross River,5.8702,8.5988,3866269
56610,NGA,NUL,Delta,5.704,5.9339,5663362
56611,NGA,NUL,Ebonyi,6.2649,8.0137,2880383
56612,NGA,NUL,Edo,6.6342,5.9304,4235595
56613,NGA,NUL,Ekiti,7.719,5.311,3270798
56614,NGA,NUL,Enugu,6.5364,7.4356,4411119
56615,NGA,NUL,Federal Capital Territory,8.8941,7.186,3564126
56616,NGA,NUL,Gombe,10.3638,11.1928,3256962
56617,NGA,NUL,Imo,5.572,7.0588,5408756
56618,NGA,NUL,Jigawa,12.228,9.5616,5828163
56619,NGA,NUL,Kaduna,10.3764,7.7095,8252366
56620,NGA,NUL,Kano,11.7471,8.5247,13076892
56621,NGA,NUL,Katsina,12.3797,7.6306,7831319
56622,NGA,NUL,Kebbi,11.4942,4.2333,4440050
56623,NGA,NUL,Kogi,7.7337,6.6906,4473490
56624,NGA,NUL,Kwara,8.9669,4.3874,3192893
56625,NGA,NUL,Lagos,6.5236,3.6006,12550598
56626,NGA,NUL,Nasarawa,8.4998,8.1997,2523395
56627,NGA,NUL,Niger,9.9309,5.5983,5556247
56628,NGA,NUL,Ogun,6.998,3.4737,5217716
56629,NGA,NUL,Ondo,6.9149,5.1478,4671695
56630,NGA,NUL,Osun,7.5629,4.52,4705589
56631,NGA,NUL,Oyo,8.1574,3.6147,7840864
56632,NGA,NUL,Plateau,9.2182,9.5179,4200442
56633,NGA,NUL,Rivers,4.8396,6.9112,7303924
56634,NGA,NUL,Sokoto,13.0533,5.3223,4998090
56635,NGA,NUL,Taraba,7.9994,10.774,3066834
56636,NGA,NUL,Yobe,12.2939,11.439,3294137
56637,NGA,NUL,Zamfara,12.1222,6.2236,4515427
56638,NGA,NUL,Unknown,,,0
807,MKD,NUL,,41.6086,21.7453,2083380
578,NOR,NUL,,60.472,8.4689,5421242
2020,NUL,NUL,,35.6491,139.7737,0
2022,NUL,NUL,,39.9042,116.4074,0
512,OMN,NUL,,21.512583,55.923255,5106622
586,PAK,NUL,,30.3753,69.3451,220892331
58601,PAK,NUL,Azad Jammu and Kashmir,34.027401,73.947253,4045366
58602,PAK,NUL,Balochistan,28.328492,65.898403,12344408
58603,PAK,NUL,Gilgit-Baltistan,35.792146,74.982138,1013584
58604,PAK,NUL,Islamabad,33.665087,73.121219,2006572
58605,PAK,NUL,Khyber Pakhtunkhwa,34.485332,72.09169,30523371
58606,PAK,NUL,Punjab,30.811346,72.139132,110012442
58607,PAK,NUL,Sindh,26.009446,68.776807,47886051
58608,PAK,NUL,Unknown,,,0
585,PLW,NUL,,7.5150,134.5825,18008
591,PAN,NUL,,8.538,-80.7821,4314768
598,PNG,NUL,,-6.314993,143.95555,8947027
600,PRY,NUL,,-23.4425,-58.4438,7132530
604,PER,NUL,,-9.19,-75.0152,32971846
60401,PER,NUL,Amazonas,-5.077253,-78.050172,426800
60402,PER,NUL,Ancash,-9.407125,-77.671795,1180600
60403,PER,NUL,Apurimac,-14.027713,-72.975378,430700
60404,PER,NUL,Arequipa,-15.843524,-72.475539,1497400
60405,PER,NUL,Ayacucho,-14.091648,-74.08344,668200
60406,PER,NUL,Cajamarca,-6.430284,-78.745596,1453700
60407,PER,NUL,Callao,-11.954609,-77.136042,1129900
60408,PER,NUL,Cusco,-13.191068,-72.153609,1357100
60409,PER,NUL,Huancavelica,-13.023888,-75.00277,365300
60410,PER,NUL,Huanuco,-9.421676,-76.040642,760300
60411,PER,NUL,Ica,-14.235097,-75.574821,975200
60412,PER,NUL,Junin,-11.541783,-74.876968,1361500
60413,PER,NUL,La Libertad,-7.92139,-78.370238,2016800
60414,PER,NUL,Lambayeque,-6.353049,-79.824113,1310800
60415,PER,NUL,Lima,-11.766533,-76.604498,10628500
60416,PER,NUL,Loreto,-4.124847,-74.424115,1027600
60417,PER,NUL,Madre de Dios,-11.972699,-70.53172,173800
60418,PER,NUL,Moquegua,-16.860271,-70.839046,192700
60419,PER,NUL,Pasco,-10.39655,-75.307635,271900
60420,PER,NUL,Piura,-5.133361,-80.335861,2048000
60421,PER,NUL,Puno,-14.995827,-69.922726,1238000
60422,PER,NUL,San Martin,-7.039531,-76.729127,899600
60423,PER,NUL,Tacna,-17.644161,-70.27756,371000
60424,PER,NUL,Tumbes,-3.857496,-80.545255,251500
60425,PER,NUL,Ucayali,-9.621718,-73.444929,589100
60426,PER,NUL,Unknown,,,0
608,PHL,NUL,,12.879721,121.774017,109581085
616,POL,NUL,,51.9194,19.1451,37846605
61601,POL,NUL,Dolnoslaskie,51.1340,16.8842,2901225
61602,POL,NUL,Kujawsko-pomorskie,53.1648,18.4834,2077775
61603,POL,NUL,Lubelskie,51.2494,23.1011,2117619
61604,POL,NUL,Lubuskie,52.2275,15.2559,1014548
61605,POL,NUL,Lodzkie,51.4635,19.1727,2466322
61606,POL,NUL,Malopolskie,49.7225,20.2503,3400577
61607,POL,NUL,Mazowieckie,51.8927,21.0022,5403412
61608,POL,NUL,Opolskie,50.8004,17.938,986506
61609,POL,NUL,Podkarpackie,50.0575,22.0896,2129015
61610,POL,NUL,Podlaskie,53.0697,22.9675,1181533
61611,POL,NUL,Pomorskie,54.2944,18.1531,2333523
61612,POL,NUL,Slaskie,50.5717,19.322,4533565
61613,POL,NUL,Swietokrzyskie,50.6261,20.9406,1241546
61614,POL,NUL,Warminsko-mazurskie,53.8671,20.7028,1428983
61615,POL,NUL,Wielkopolskie,52.28,17.3523,3493969
61616,POL,NUL,Zachodniopomorskie,53.4658,15.1823,1701030
61617,POL,NUL,Unknown,,,0
620,PRT,NUL,,39.3999,-8.2245,10196707
634,QAT,NUL,,25.3548,51.1839,2881060
642,ROU,NUL,,45.9432,24.9668,19237682
64201,ROU,NUL,Alba,46.1559,23.5556,74000
64202,ROU,NUL,Arad,46.1760,21.3190,409072
64203,ROU,NUL,Arges,45.0723,24.8143,612431
64204,ROU,NUL,Bacau,46.5833,26.9167,616168
64205,ROU,NUL,Bihor,47.0158,22.1723,575398
64206,ROU,NUL,Bistrita-Nasaud,47.2486,24.5323,277861
64207,ROU,NUL,Botosani,47.7450,26.6621,412626
64208,ROU,NUL,Braila,45.2710,27.9743,304925
64209,ROU,NUL,Brasov,45.6667,25.6167,549217
64210,ROU,NUL,Bucuresti,44.4268,26.1025,1883425
64211,ROU,NUL,Buzau,45.1667,26.8167,432054
64212,ROU,NUL,Calarasi,44.2085,27.3137,285050
64213,ROU,NUL,Caras-Severin,45.114,22.0741,274277
64214,ROU,NUL,Cluj,46.7667,23.5833,691106
64215,ROU,NUL,Constanta,44.1773,28.6529,684082
64216,ROU,NUL,Covasna,45.8446,26.1687,210177
64217,ROU,NUL,Dambovita,44.929,25.4254,518745
64218,ROU,NUL,Dolj,44.1623,23.6325,660544
64219,ROU,NUL,Galati,45.4382,28.0563,536167
64220,ROU,NUL,Giurgiu,43.9008,25.9739,265494
64221,ROU,NUL,Gorj,44.9486,23.2427,334238
64222,ROU,NUL,Harghita,46.4929,25.6457,304969
64223,ROU,NUL,Hunedoara,45.7697,22.9203,396253
64224,ROU,NUL,Ialomita,44.6031,27.379,258669
64225,ROU,NUL,Iasi,47.1598,27.5872,772348
64226,ROU,NUL,Ilfov,44.5355,26.2325,388738
64227,ROU,NUL,Maramures,47.6738,23.7456,516562
64228,ROU,NUL,Mehedinti,44.5515,22.9044,254570
64229,ROU,NUL,Mures,46.557,24.6723,550846
64230,ROU,NUL,Neamt,46.9759,26.3819,470766
64231,ROU,NUL,Olt,44.2008,24.5023,415530
64232,ROU,NUL,Prahova,45.0892,26.0829,762886
64233,ROU,NUL,Salaj,47.2091,23.2122,224384
64234,ROU,NUL,Satu Mare,47.7900,22.8900,329079
64235,ROU,NUL,Sibiu,45.7969,24.1500,375992
64236,ROU,NUL,Suceava,47.6514,26.2556,634810
64237,ROU,NUL,Teleorman,44.016,25.2987,360178
64238,ROU,NUL,Timis,45.8139,21.3331,683540
64239,ROU,NUL,Tulcea,45.1767,28.8052,201462
64240,ROU,NUL,Valcea,45.0798,24.0835,355320
64241,ROU,NUL,Vaslui,46.6381,27.7288,395500
64242,ROU,NUL,Vrancea,45.8135,27.0658,340310
64299,ROU,NUL,Unknown,,,0
643,RUS,NUL,,61.52401,105.318756,145934460
64301,RUS,NUL,Adygea Republic,44.6939006,40.1520421,453376
64302,RUS,NUL,Altai Krai,52.6932243,82.6931424,2350080
64303,RUS,NUL,Altai Republic,50.7114101,86.8572186,218063
64304,RUS,NUL,Amur Oblast,52.8032368,128.437295,798424
64305,RUS,NUL,Arkhangelsk Oblast,63.5589686,43.1221646,1155028
64306,RUS,NUL,Astrakhan Oblast,47.1878186,47.608851,1017514
64307,RUS,NUL,Bashkortostan Republic,54.8573563,57.1439682,4063293
64308,RUS,NUL,Belgorod Oblast,50.7080119,37.5837615,1549876
64309,RUS,NUL,Bryansk Oblast,52.8873315,33.415853,1210982
64310,RUS,NUL,Buryatia Republic,52.7182426,109.492143,984511
64311,RUS,NUL,Chechen Republic,43.3976147,45.6985005,1436981
64312,RUS,NUL,Chelyabinsk Oblast,54.4223954,61.1865846,3493036
64313,RUS,NUL,Chukotka Autonomous Okrug,66.0006475,169.4900869,49348
64314,RUS,NUL,Chuvashia Republic,55.4259922,47.0849429,1231117
64315,RUS,NUL,Dagestan Republic,43.0574916,47.1332224,3063885
64316,RUS,NUL,Ingushetia Republic,43.11542075,45.01713552,488043
64317,RUS,NUL,Irkutsk Oblast,56.6370122,104.719221,2404195
64318,RUS,NUL,Ivanovo Oblast,56.9167446,41.4352137,1014646
64319,RUS,NUL,Jewish Autonomous Okrug,48.57527615,132.6630746,162014
64320,RUS,NUL,Kabardino-Balkarian Republic,43.4806048,43.5978976,865828
64321,RUS,NUL,Kaliningrad Oblast,54.7293041,21.1489473,994599
64322,RUS,NUL,Kalmykia Republic,46.2313018,45.3275745,275413
64323,RUS,NUL,Kaluga Oblast,54.4382773,35.5272854,1012056
64324,RUS,NUL,Kamchatka Krai,57.1914882,160.0383819,315557
64325,RUS,NUL,Karachay-Cherkess Republic,43.7368326,41.7267991,466305
64326,RUS,NUL,Karelia Republic,62.6194031,33.4920267,622484
64327,RUS,NUL,Kemerovo Oblast,54.5335781,87.342861,2694877
64328,RUS,NUL,Khabarovsk Krai,51.6312684,136.121524,1328302
64329,RUS,NUL,Khakassia Republic,53.72258845,91.44293627,537513
64330,RUS,NUL,Khanty-Mansi Autonomous Okrug,61.0259025,69.0982628,1532243
64331,RUS,NUL,Kirov Oblast,57.9665589,49.4074599,1283238
64332,RUS,NUL,Komi Republic,63.9881421,54.3326073,840873
64333,RUS,NUL,Kostroma Oblast,58.424756,44.2533273,643324
64334,RUS,NUL,Krasnodar Krai,45.7684014,39.0261044,5603420
64335,RUS,NUL,Krasnoyarsk Krai,63.3233807,97.0979974,2876497
64336,RUS,NUL,Kurgan Oblast,55.7655302,64.5632681,845537
64337,RUS,NUL,Kursk Oblast,51.6568453,36.4852695,1115237
64338,RUS,NUL,Leningrad Oblast,60.1853296,32.3925325,1813816
64339,RUS,NUL,Lipetsk Oblast,52.6935178,39.1122664,1150201
64340,RUS,NUL,Magadan Oblast,62.48858785,153.9903764,144091
64341,RUS,NUL,Mari El Republic,56.5767504,47.8817512,682333
64342,RUS,NUL,Mordovia Republic,54.4419829,44.4661144,805056
64343,RUS,NUL,Moscow,55.7504461,37.6174943,12506468
64344,RUS,NUL,Moscow Oblast,55.5043158,38.0353929,7503385
64345,RUS,NUL,Murmansk Oblast,68.0000418,33.9999151,753557
64346,RUS,NUL,Nenets Autonomous Okrug,68.27557185,57.1686375,43997
64347,RUS,NUL,Nizhny Novgorod Oblast,55.4718033,44.0911594,3234752
64348,RUS,NUL,North Ossetia - Alania Republic,42.7933611,44.6324493,701765
64349,RUS,NUL,Novgorod Oblast,58.2843833,32.5169757,606476
64350,RUS,NUL,Novosibirsk Oblast,54.9720169,79.4813924,2788849
64351,RUS,NUL,Omsk Oblast,56.0935263,73.5099936,1960081
64352,RUS,NUL,Orel Oblast,52.9685433,36.0692477,747247
64353,RUS,NUL,Orenburg Oblast,52.0269262,54.7276647,1977720
64354,RUS,NUL,Penza Oblast,53.1655415,44.7879181,1331655
64355,RUS,NUL,Perm Krai,58.5951603,56.3159546,2623122
64356,RUS,NUL,Primorsky Krai,45.0819456,134.726645,1913037
64357,RUS,NUL,Pskov Oblast,57.5358729,28.8586826,636546
64358,RUS,NUL,Rostov Oblast,47.6222451,40.7957942,4220452
64359,RUS,NUL,Ryazan Oblast,54.4226732,40.5705246,1121474
64360,RUS,NUL,Saint Petersburg,59.9606739,30.1586551,5351935
64361,RUS,NUL,Sakha (Yakutiya) Republic,66.941626,129.642371,964330
64362,RUS,NUL,Sakhalin Oblast,49.7219665,143.448533,490181
64363,RUS,NUL,Samara Oblast,53.2128813,50.8914633,3193514
64364,RUS,NUL,Saratov Oblast,51.6520555,46.8631952,2462950
64365,RUS,NUL,Smolensk Oblast,55.0343496,33.0192065,949348
64366,RUS,NUL,Stavropol Krai,44.8632577,43.4406913,2800674
64367,RUS,NUL,Sverdlovsk Oblast,58.6414755,61.8021546,4325256
64368,RUS,NUL,Tambov Oblast,52.9019574,41.3578918,1033552
64369,RUS,NUL,Tatarstan Republic,55.7648572,52.43104273,3894284
64370,RUS,NUL,Tomsk Oblast,58.6124279,82.0475315,1078280
64371,RUS,NUL,Tula Oblast,53.9570701,37.3690909,1491855
64372,RUS,NUL,Tver Oblast,57.1134475,35.1744428,1283873
64373,RUS,NUL,Tyumen Oblast,58.8206488,70.3658837,3692400
64374,RUS,NUL,Tyva Republic,51.4017149,93.8582593,321722
64375,RUS,NUL,Udmurt Republic,57.1961165,52.6959832,1513044
64376,RUS,NUL,Ulyanovsk Oblast,54.1463177,47.2324921,1246618
64377,RUS,NUL,Vladimir Oblast,56.0503336,40.6561633,1378337
64378,RUS,NUL,Volgograd Oblast,49.6048339,44.2903582,2521276
64379,RUS,NUL,Vologda Oblast,60.0391461,43.1215213,1176689
64380,RUS,NUL,Voronezh Oblast,50.9800393,40.1506507,2333768
64381,RUS,NUL,Yamalo-Nenets Autonomous Okrug,67.1471631,74.3415488,538547
64382,RUS,NUL,Yaroslavl Oblast,57.7781976,39.0021095,1265684
64383,RUS,NUL,Zabaykalsky Krai,52.248521,115.956325,1072806
64384,RUS,NUL,Unknown,,,0
646,RWA,NUL,,-1.9403,29.8739,12952209
659,KNA,NUL,,17.357822,-62.782998,53192
662,LCA,NUL,,13.9094,-60.9789,183629
670,VCT,NUL,,12.9843,-61.2872,110947
882,WSM,NUL,,-13.7590,-172.1046,196130
674,SMR,NUL,,43.9424,12.4578,33938
678,STP,NUL,,0.1864,6.6131,219161
682,SAU,NUL,,23.885942,45.079162,34813867
686,SEN,NUL,,14.4974,-14.4524,16743930
688,SRB,NUL,,44.0165,21.0059,8737370
690,SYC,NUL,,-4.6796,55.492,98340
694,SLE,NUL,,8.460555,-11.779889,7976985
702,SGP,NUL,,1.2833,103.8333,5850343
703,SVK,NUL,,48.669,19.699,5434712
70301,SVK,NUL,Banska Bystrica,48.7363,19.1462,657119
70302,SVK,NUL,Bratislava,48.1486,17.107,603699
70303,SVK,NUL,Kosice,48.7164,21.2611,771947
70304,SVK,NUL,Nitra,48.3061,18.0764,708498
70305,SVK,NUL,Presov,49.0018,21.2393,798596
70306,SVK,NUL,Trencin,48.8849,18.0335,600386
70307,SVK,NUL,Trnava,48.3709,17.5833,554172
70308,SVK,NUL,Zilina,49.2194,18.7408,694763
70399,SVK,NUL,Unknown,,,0
705,SVN,NUL,,46.1512,14.9955,2078932
90,SLB,NUL,,-9.6457,160.1562,652858
706,SOM,NUL,,5.152149,46.199616,15893219
710,ZAF,NUL,,-30.5595,22.9375,59308690
728,SSD,NUL,,6.877,31.307,11193729
724,ESP,NUL,,40.463667,-3.74922,46754783
72401,ESP,NUL,Andalusia,37.5443,-4.7278,8427405
72402,ESP,NUL,Aragon,41.5976,-0.9057,1320586
72403,ESP,NUL,Asturias,43.3614,-5.8593,1022205
72404,ESP,NUL,Baleares,39.710358,2.995148,1188220
72405,ESP,NUL,Canarias,28.2916,-16.6291,2206901
72406,ESP,NUL,Cantabria,43.1828,-3.9878,581641
72407,ESP,NUL,Castilla - La Mancha,39.2796,-3.0977,2034877
72408,ESP,NUL,Castilla y Leon,41.8357,-4.3976,2407733
72409,ESP,NUL,Catalonia,41.5912,1.5209,7566431
72410,ESP,NUL,Ceuta,35.8894,-5.3213,84829
72411,ESP,NUL,C. Valenciana,39.484,-0.7533,4974969
72412,ESP,NUL,Extremadura,39.4937,-6.0679,1065424
72413,ESP,NUL,Galicia,42.5751,-8.1339,2700441
72414,ESP,NUL,Madrid,40.4168,-3.7038,6641649
72415,ESP,NUL,Melilla,35.2923,-2.9381,84689
72416,ESP,NUL,Murcia,37.9922,-1.1307,1487663
72417,ESP,NUL,Navarra,42.6954,-1.6761,649946
72418,ESP,NUL,Pais Vasco,42.9896,-2.6189,2177880
72419,ESP,NUL,La Rioja,42.2871,-2.5396,313571
72420,ESP,NUL,Unknown,,,0
144,LKA,NUL,,7.873054,80.771797,21413250
729,SDN,NUL,,12.8628,30.2176,43849269
740,SUR,NUL,,3.9193,-56.0278,586634
752,SWE,NUL,,60.128161,18.643501,10099270
75201,SWE,NUL,Blekinge,56.2784,15.018,159606
75202,SWE,NUL,Dalarna,61.0917,14.6664,287966
75203,SWE,NUL,Gavleborg,61.3012,16.1534,287382
75204,SWE,NUL,Gotland,57.4684,18.4867,59686
75205,SWE,NUL,Halland,56.8967,12.8034,333848
75206,SWE,NUL,Jamtland Harjedalen,63.1712,14.9592,130810
75207,SWE,NUL,Jonkoping,57.3708,14.3439,363599
75208,SWE,NUL,Kalmar,57.235,16.1849,245446
75209,SWE,NUL,Kronoberg,56.7183,14.4115,201469
75210,SWE,NUL,Norrbotten,66.8309,20.3992,250093
75211,SWE,NUL,Orebro,59.535,15.0066,304805
75212,SWE,NUL,Ostergotland,58.3454,15.5198,465495
75213,SWE,NUL,Skane,55.9903,13.5958,1377827
75214,SWE,NUL,Sormland,59.0336,16.7519,297540
75215,SWE,NUL,Stockholm,59.6025,18.1384,2377081
75216,SWE,NUL,Uppsala,60.0092,17.2715,383713
75217,SWE,NUL,Varmland,59.7294,13.2354,282414
75218,SWE,NUL,Vasterbotten,65.3337,16.5162,271736
75219,SWE,NUL,Vasternorrland,63.4276,17.7292,245347
75220,SWE,NUL,Vastmanland,59.6714,16.2159,275845
75221,SWE,NUL,Vastra Gotaland,58.2528,13.0596,1725881
75222,SWE,NUL,Unknown,,,0
756,CHE,NUL,,46.8182,8.2275,8654618
760,SYR,NUL,,34.802075,38.996815,17500657
158,TWN,NUL,,23.7,121,23816775
762,TJK,NUL,,38.861,71.2761,9537642
834,TZA,NUL,,-6.369028,34.888822,59734213
764,THA,NUL,,15.870032,100.992541,69799978
626,TLS,NUL,,-8.874217,125.727539,1318442
768,TGO,NUL,,8.6195,0.8248,8278737
776,TON,NUL,,-21.179,-175.1982,105697
780,TTO,NUL,,10.6918,-61.2225,1399491
788,TUN,NUL,,33.886917,9.537499,11818618
792,TUR,NUL,,38.9637,35.2433,84339067
800,UGA,NUL,,1.373333,32.290275,45741000
804,UKR,NUL,,48.3794,31.1656,43733759
80401,UKR,NUL,Cherkasy Oblast,49.4444,32.0598,1206351
80402,UKR,NUL,Chernihiv Oblast,51.4982,31.2893,1005745
80403,UKR,NUL,Chernivtsi Oblast,48.2917,25.9352,904374
80404,UKR,NUL,Crimea Republic*,45.2835,34.2008,1913731
80405,UKR,NUL,Dnipropetrovsk Oblast,48.4647,35.0462,3206477
80406,UKR,NUL,Donetsk Oblast,48.0159,37.8028,4165901
80407,UKR,NUL,Ivano-Frankivsk Oblast,48.9226,24.7111,1373252
80408,UKR,NUL,Kharkiv Oblast,49.9935,36.2304,2675598
80409,UKR,NUL,Kherson Oblast,46.6354,32.6169,1037640
80410,UKR,NUL,Khmelnytskyi Oblast,49.423,26.9871,1264705
80411,UKR,NUL,Kiev,50.4501,30.5234,2950800
80412,UKR,NUL,Kiev Oblast,50.053,30.7667,1767940
80413,UKR,NUL,Kirovohrad Oblast,48.5079,32.2623,945549
80414,UKR,NUL,Luhansk Oblast,48.574,39.3078,2151833
80415,UKR,NUL,Lviv Oblast,49.8397,24.0297,2522021
80416,UKR,NUL,Mykolaiv Oblast,46.975,31.9946,2522021
80417,UKR,NUL,Odessa Oblast,46.4846,30.7326,2380308
80418,UKR,NUL,Poltava Oblast,49.5883,34.5514,1400439
80419,UKR,NUL,Rivne Oblast,50.6199,26.2516,1157301
80420,UKR,NUL,Sevastopol*,44.6054,33.522,443211
80421,UKR,NUL,Sumy Oblast,50.9077,34.7981,1081418
80422,UKR,NUL,Ternopil Oblast,49.5535,25.5948,1045879
80423,UKR,NUL,Vinnytsia Oblast,49.2331,28.4682,1560394
80424,UKR,NUL,Volyn Oblast,50.7472,25.3254,1035330
80425,UKR,NUL,Zakarpattia Oblast,48.6208,22.2879,1256802
80426,UKR,NUL,Zaporizhia Oblast,47.8388,35.1396,1705836
80427,UKR,NUL,Zhytomyr Oblast,50.2547,28.6587,1220193
80428,UKR,NUL,Unknown,,,0
784,ARE,NUL,,23.424076,53.847818,9890400
826,GBR,NUL,,55.3781,-3.436,67886004
82601,GBR,NUL,England,52.3555,-1.1743,55977200
82602,GBR,NUL,Northern Ireland,54.7877,-6.4923,1881600
82603,GBR,NUL,Scotland,56.4907,-4.2026,5463300
82604,GBR,NUL,Wales,52.1307,-3.7837,3138600
82605,GBR,NUL,Unknown,,,0
60,BMU,NUL,Bermuda,32.3078,-64.7505,62273
92,VGB,NUL,British Virgin Islands,18.4207,-64.64,30237
136,CYM,NUL,Cayman Islands,19.3133,-81.2546,65720
8261,GBR,NUL,Channel Islands,49.3723,-2.3644,170499
831,GGY,NUL,Guernsey,49.448196,-2.589490,63000
832,JEY,NUL,Jersey,49.2138,-2.1358,109300
238,FLK,NUL,Falkland Islands (Malvinas),-51.7963,-59.5236,3483
292,GIB,NUL,Gibraltar,36.1408,-5.3536,33691
833,IMN,NUL,Isle of Man,54.2361,-4.5481,85032
500,MSR,NUL,Montserrat,16.742498,-62.187366,4999
796,TCA,NUL,Turks and Caicos Islands,21.694,-71.7979,38718
660,AIA,NUL,Anguilla,18.2206,-63.0686,15002
654,SHN,NUL,"Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,5661
858,URY,NUL,,-32.5228,-55.7658,3473727
860,UZB,NUL,,41.377491,64.585262,33469199
548,VUT,NUL,,-15.3767,166.9592,292680
862,VEN,NUL,,6.4238,-66.5897,28435943
704,VNM,NUL,,14.058324,108.277199,97338583
275,PSE,NUL,,31.9522,35.2332,5101416
732,ESH,NUL,,24.2155,-12.8858,597330
887,YEM,NUL,,15.552727,48.516388,29825968
894,ZMB,NUL,,-13.133897,27.849332,18383956
716,ZWE,NUL,,-19.015438,29.154857,14862927
36,AUS,NUL,,-25,133,25459700
3601,AUS,NUL,Australian Capital Territory,-35.4735,149.0124,428100
3602,AUS,NUL,New South Wales,-33.8688,151.2093,8118000
3603,AUS,NUL,Northern Territory,-12.4634,130.8456,245600
3604,AUS,NUL,Queensland,-27.4698,153.0251,5115500
3605,AUS,NUL,South Australia,-34.9285,138.6007,1756500
3606,AUS,NUL,Tasmania,-42.8821,147.3272,535500
3607,AUS,NUL,Victoria,-37.8136,144.9631,6629900
3608,AUS,NUL,Western Australia,-31.9505,115.8605,2630600
124,CAN,NUL,,60,-95,38246108
12401,CAN,NUL,Alberta,53.9333,-116.5765,4442879
12402,CAN,NUL,British Columbia,53.7267,-127.6476,5214805
12403,CAN,NUL,Manitoba,53.7609,-98.8139,1383765
12404,CAN,NUL,New Brunswick,46.5653,-66.4619,789225
12405,CAN,NUL,Newfoundland and Labrador,53.1355,-57.6604,520553
12406,CAN,NUL,Northwest Territories,64.8255,-124.8457,45504
12407,CAN,NUL,Nova Scotia,44.682,-63.7443,992055
12408,CAN,NUL,Ontario,51.2538,-85.3232,14826276
12409,CAN,NUL,Prince Edward Island,46.5107,-63.4168,164318
12410,CAN,NUL,Quebec,52.9399,-73.5491,8604495
12411,CAN,NUL,Saskatchewan,52.9399,-106.4509,1179844
12412,CAN,NUL,Yukon,64.2823,-135,42986
12413,CAN,NUL,Diamond Princess,,,0
12414,CAN,NUL,Grand Princess,,,0
12415,CAN,NUL,Recovered,,,0
12416,CAN,NUL,Nunavut,70.2998,-83.1076,39403
156,CHN,NUL,,35.8617,104.19545,1411778724
15601,CHN,NUL,Anhui,31.8257,117.2264,61027171
15602,CHN,NUL,Beijing,40.1824,116.4142,21893095
15603,CHN,NUL,Chongqing,30.0572,107.874,32054159
15604,CHN,NUL,Fujian,26.0789,117.9874,41540086
15605,CHN,NUL,Gansu,35.7518,104.2861,25019831
15606,CHN,NUL,Guangdong,23.3417,113.4244,126012510
15607,CHN,NUL,Guangxi,23.8298,108.7881,50126804
15608,CHN,NUL,Guizhou,26.8154,106.8748,38562148
15609,CHN,NUL,Hainan,19.1959,109.7453,10081232
15610,CHN,NUL,Hebei,37.8957,114.9042,74610235
15611,CHN,NUL,Heilongjiang,47.862,127.7615,31850088
15612,CHN,NUL,Henan,33.882,113.614,99365519
15613,CHN,NUL,Hubei,30.9756,112.2707,57752557
15614,CHN,NUL,Hunan,27.6104,111.7088,66444864
15615,CHN,NUL,Inner Mongolia,44.0935,113.9448,24049155
15616,CHN,NUL,Jiangsu,32.9711,119.455,84748016
15617,CHN,NUL,Jiangxi,27.614,115.7221,45188635
15618,CHN,NUL,Jilin,43.6661,126.1923,24073453
15619,CHN,NUL,Liaoning,41.2956,122.6085,42591407
15620,CHN,NUL,Ningxia,37.2692,106.1655,7202654
15621,CHN,NUL,Qinghai,35.7452,95.9956,5923957
15622,CHN,NUL,Shaanxi,35.1917,108.8701,39528999
15623,CHN,NUL,Shandong,36.3427,118.1498,101527453
15624,CHN,NUL,Shanghai,31.202,121.4491,24870895
15625,CHN,NUL,Shanxi,37.5777,112.2922,34915616
15626,CHN,NUL,Sichuan,30.6171,102.7103,83674866
15627,CHN,NUL,Tianjin,39.3054,117.323,13866009
15628,CHN,NUL,Tibet,31.6927,88.0924,3648100
15629,CHN,NUL,Xinjiang,41.1129,85.2401,25852345
15630,CHN,NUL,Yunnan,24.974,101.487,47209277
15631,CHN,NUL,Zhejiang,29.1832,120.0934,64567588
15699,CHN,NUL,Unknown,,,0
344,HKG,NUL,Hong Kong,22.3,114.2,7496988
446,MAC,NUL,Macau,22.1667,113.55,649342
840,USA,NUL,,40,-100,329466283
16,ASM,NUL,American Samoa,-14.271,-170.132,55641
316,GUM,NUL,Guam,13.4443,144.7937,164229
580,MNP,NUL,Northern Mariana Islands,15.0979,145.6739,55144
850,VIR,NUL,Virgin Islands,18.3358,-64.8963,107268
630,PRI,NUL,Puerto Rico,18.2208,-66.5901,3193694
63072001,PRI,Adjuntas,Puerto Rico,18.180117,-66.754367,17363
63072003,PRI,Aguada,Puerto Rico,18.360255,-67.175131,36694
63072005,PRI,Aguadilla,Puerto Rico,18.459681,-67.120815,50265
63072007,PRI,Aguas Buenas,Puerto Rico,18.251619,-66.126806,24814
63072009,PRI,Aibonito,Puerto Rico,18.131361,-66.264131,22108
63072011,PRI,Anasco,Puerto Rico,18.287985,-67.120611,26161
63072013,PRI,Arecibo,Puerto Rico,18.406631,-66.675077,81966
